user,time,name,Activity,total Volume,total Packets,Total Flows,Total New Flows,primary Packet %,primary Volume %,primary Concurrent Flow %,primary New Flow %,primary Total TCP Packets,primary Total TCP Volume,primary Total SNI Packets,primary Concurrent Flows,primary New Flows,primary max Flow TCP Volume,primary median Flow TCP Volume,primary min Flow TCP Volume,primary max Flow TCP Packet,primary median Flow TCP Packet,primary min Flow TCP Packet,primary max Flow TCP Packet Size,primary median Flow TCP Packet Size,primary min Flow TCP Packet Size,primary max Total SNI Packets,primary median Total SNI Packets,primary min Total SNI Packets,cloud Packet %,cloud Volume %,cloud Concurrent Flow %,cloud New Flow %,cloud Total TCP Packets,cloud Total TCP Volume,cloud Total SNI Packets,cloud Concurrent Flows,cloud New Flows,cloud max Flow TCP Volume,cloud median Flow TCP Volume,cloud min Flow TCP Volume,cloud max Flow TCP Packet,cloud median Flow TCP Packet,cloud min Flow TCP Packet,cloud max Flow TCP Packet Size,cloud median Flow TCP Packet Size,cloud min Flow TCP Packet Size,cloud max Total SNI Packets,cloud median Total SNI Packets,cloud min Total SNI Packets,third party Packet %,third party Volume %,third party Concurrent Flow %,third party New Flow %,third party Total TCP Packets,third party Total TCP Volume,third party Total SNI Packets,third party Concurrent Flows,third party New Flows,third party max Flow TCP Volume,third party median Flow TCP Volume,third party min Flow TCP Volume,third party max Flow TCP Packet,third party median Flow TCP Packet,third party min Flow TCP Packet,third party max Flow TCP Packet Size,third party median Flow TCP Packet Size,third party min Flow TCP Packet Size,third party max Total SNI Packets,third party median Total SNI Packets,third party min Total SNI Packets,real time Packet %,real time Volume %,real time Concurrent Flow %,real time New Flow %,real time Total UDP Volume,real time Total UDP Packets,real time Concurrent Flows,real time New Flows,real time max Flow UDP Volume,real time median Flow UDP Volume,real time min Flow UDP Volume,real time max Flow UDP Packet,real time median Flow UDP Packet,real time min Flow UDP Packet,real time max Flow UDP Packet Size,real time median Flow UDP Packet Size,real time min Flow UDP Packet Size
a.b.c.d,1646972713,Multiverse2,MH,220288,997,22,7,0.267803,0.101395,0.363636,0.714286,267,22336,3,8,5,7060.000000,1927.000000,205.000000,92.000000,25.000000,3.000000,128.000000,69.000000,68.000000,1.000000,0.000000,0.000000,0.025075,0.023270,0.272727,0.000000,25,5126,0,6,0,2057.000000,676.000000,0.000000,8.000000,4.000000,0.000000,286.000000,133.500000,0.000000,0.000000,0.000000,0.000000,0.032096,0.121241,0.227273,0.142857,32,26708,1,5,1,26273.000000,145.000000,0.000000,26.000000,2.000000,0.000000,1010.000000,72.000000,0.000000,1.000000,0.000000,0.000000,0.675025,0.754095,0.136364,0.142857,166118,673,3,1,166040.000000,78.000000,0.000000,672.000000,1.000000,0.000000,247.000000,78.000000,0.000000
a.b.c.d,1646972733,Multiverse2,MH,190963,841,20,20,0.252081,0.135084,0.400000,0.400000,212,25796,3,8,8,8105.000000,1743.000000,282.000000,90.000000,17.000000,4.000000,279.000000,92.500000,66.000000,1.000000,0.000000,0.000000,0.039239,0.029540,0.300000,0.300000,33,5641,0,6,6,2090.000000,758.000000,138.000000,8.000000,6.000000,2.000000,286.000000,108.000000,60.000000,0.000000,0.000000,0.000000,0.022592,0.031189,0.200000,0.200000,19,5956,1,4,4,5521.000000,145.000000,145.000000,13.000000,2.000000,2.000000,424.000000,72.000000,72.000000,1.000000,0.000000,0.000000,0.686088,0.804187,0.100000,0.100000,153570,577,2,2,153481.000000,76785.000000,89.000000,576.000000,288.000000,1.000000,266.000000,177.500000,89.000000
a.b.c.d,1646972753,Multiverse2,MH,175859,780,21,1,0.128205,0.042489,0.380952,0.000000,100,7472,0,8,0,4967.000000,81.000000,0.000000,64.000000,1.000000,0.000000,81.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.028205,0.026459,0.285714,0.000000,22,4653,0,6,0,2057.000000,440.000000,0.000000,8.000000,3.000000,0.000000,286.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0,0,0,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843590,0.931053,0.142857,1.000000,163734,658,3,1,163652.000000,82.000000,0.000000,657.000000,1.000000,0.000000,249.000000,82.000000,0.000000
a.b.c.d,1646972773,Multiverse2,SUE,327097,1993,29,8,0.613146,0.284484,0.413793,0.500000,1222,93054,4,12,4,61636.000000,1594.000000,0.000000,1004.000000,12.000000,0.000000,176.000000,88.000000,0.000000,1.000000,0.000000,0.000000,0.039137,0.111481,0.241379,0.125000,78,36465,1,7,1,31064.000000,773.000000,0.000000,49.000000,6.000000,0.000000,633.000000,126.000000,0.000000,1.000000,0.000000,0.000000,0.012544,0.078451,0.172414,0.125000,25,25661,0,5,1,25226.000000,145.000000,0.000000,19.000000,2.000000,0.000000,1327.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.335173,0.525584,0.172414,0.250000,171917,668,5,2,171765.000000,76.000000,0.000000,666.000000,1.000000,0.000000,257.000000,76.000000,0.000000
a.b.c.d,1646972793,Multiverse2,SUE,1121036,13708,110,110,0.963890,0.808038,0.827273,0.827273,13213,905840,83,91,91,190150.000000,6693.000000,205.000000,3040.000000,97.000000,3.000000,246.000000,70.000000,62.000000,1.000000,1.000000,0.000000,0.011745,0.093936,0.054545,0.054545,161,105306,1,6,6,89844.000000,1463.000000,506.000000,114.000000,7.000000,4.000000,788.000000,258.500000,97.000000,1.000000,0.000000,0.000000,0.002334,0.017897,0.054545,0.054545,32,20063,0,6,6,19349.000000,145.000000,74.000000,22.000000,2.000000,1.000000,879.000000,72.000000,68.000000,0.000000,0.000000,0.000000,0.022031,0.080129,0.063636,0.063636,89827,302,7,7,75342.000000,1166.000000,76.000000,235.000000,7.000000,1.000000,320.000000,152.000000,76.000000
a.b.c.d,1646972813,Multiverse2,SUE,3455349,50195,199,89,0.989740,0.954083,0.889447,0.966292,49680,3296691,86,177,86,181682.000000,6898.000000,0.000000,2801.000000,101.000000,0.000000,139.000000,68.000000,0.000000,1.000000,0.000000,0.000000,0.000359,0.001056,0.030151,0.000000,18,3648,0,6,0,1728.000000,380.000000,0.000000,6.000000,3.000000,0.000000,288.000000,63.000000,0.000000,0.000000,0.000000,0.000000,0.000279,0.001559,0.035176,0.011236,14,5387,1,7,1,5387.000000,0.000000,0.000000,14.000000,0.000000,0.000000,384.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.009622,0.043302,0.045226,0.022472,149623,483,9,2,149452.000000,0.000000,0.000000,481.000000,0.000000,0.000000,310.000000,0.000000,0.000000
a.b.c.d,1646972833,Multiverse2,SUE,3118797,45135,296,97,0.988280,0.949242,0.925676,1.000000,44606,2960492,97,274,97,179984.000000,205.000000,0.000000,2713.000000,3.000000,0.000000,150.000000,60.000000,0.000000,1.000000,0.000000,0.000000,0.000554,0.001730,0.020270,0.000000,25,5394,0,6,0,2253.000000,739.000000,0.000000,7.000000,5.000000,0.000000,332.000000,113.000000,0.000000,0.000000,0.000000,0.000000,0.000155,0.000161,0.023649,0.000000,7,501,0,7,0,211.000000,0.000000,0.000000,3.000000,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011011,0.048868,0.030405,0.000000,152410,497,9,0,152410.000000,0.000000,0.000000,497.000000,0.000000,0.000000,306.000000,0.000000,0.000000
a.b.c.d,1646972853,Multiverse2,SUE,1460984,18976,80,80,0.973387,0.871192,0.837500,0.837500,18471,1272797,28,67,67,174222.000000,5436.000000,145.000000,2521.000000,72.000000,2.000000,192.000000,69.000000,62.000000,1.000000,0.000000,0.000000,0.002951,0.011516,0.087500,0.087500,56,16825,1,7,7,9845.000000,1290.000000,180.000000,14.000000,8.000000,3.000000,703.000000,161.000000,60.000000,1.000000,0.000000,0.000000,0.001739,0.020529,0.050000,0.050000,33,29993,0,4,4,29558.000000,145.000000,145.000000,27.000000,2.000000,2.000000,1094.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.021922,0.096763,0.025000,0.025000,141369,416,2,2,141293.000000,70684.000000,76.000000,415.000000,208.000000,1.000000,340.000000,208.000000,76.000000
a.b.c.d,1646972873,Multiverse2,SUE,432962,2878,90,10,0.760250,0.409537,0.811111,0.600000,2188,177314,6,73,6,94670.000000,0.000000,0.000000,1269.000000,0.000000,0.000000,210.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.037874,0.151713,0.088889,0.100000,109,65686,1,8,1,60998.000000,488.000000,0.000000,87.000000,3.000000,0.000000,701.000000,103.000000,0.000000,1.000000,0.000000,0.000000,0.005907,0.053395,0.044444,0.000000,17,23118,0,4,0,23118.000000,0.000000,0.000000,17.000000,0.000000,0.000000,1359.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195969,0.385355,0.055556,0.300000,166844,564,5,3,166605.000000,81.000000,0.000000,561.000000,1.000000,0.000000,296.000000,81.000000,0.000000
a.b.c.d,1646972893,Multiverse2,SUE,326600,2406,92,2,0.748961,0.487107,0.793478,0.000000,1802,159089,0,73,0,110674.000000,0.000000,0.000000,1338.000000,0.000000,0.000000,152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017041,0.027765,0.086957,0.000000,41,9068,0,8,0,5579.000000,446.000000,0.000000,17.000000,4.000000,0.000000,328.000000,78.000000,0.000000,0.000000,0.000000,0.000000,0.003325,0.001754,0.054348,0.500000,8,573,0,5,1,145.000000,145.000000,0.000000,2.000000,2.000000,0.000000,72.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.230673,0.483374,0.065217,0.500000,157870,555,6,1,157780.000000,0.000000,0.000000,554.000000,0.000000,0.000000,284.000000,0.000000,0.000000
a.b.c.d,1646972913,Multiverse2,SUE,270698,1465,15,15,0.595222,0.388193,0.333333,0.333333,872,105083,0,5,5,72494.000000,6891.000000,916.000000,680.000000,52.000000,6.000000,230.000000,132.000000,61.000000,0.000000,0.000000,0.000000,0.025939,0.039339,0.333333,0.333333,38,10649,0,5,5,5464.000000,1716.000000,533.000000,12.000000,8.000000,4.000000,455.000000,257.000000,110.000000,0.000000,0.000000,0.000000,0.004778,0.001829,0.266667,0.266667,7,495,0,4,4,145.000000,145.000000,60.000000,2.000000,2.000000,1.000000,72.000000,72.000000,60.000000,0.000000,0.000000,0.000000,0.374061,0.570640,0.066667,0.066667,154471,548,1,1,154471.000000,154471.000000,154471.000000,548.000000,548.000000,548.000000,281.000000,281.000000,281.000000
a.b.c.d,1646972933,Multiverse2,SUE,334433,2063,15,0,0.706253,0.415982,0.333333,0.000000,1457,139118,0,5,0,104190.000000,3114.000000,848.000000,1206.000000,38.000000,3.000000,282.000000,86.000000,81.000000,0.000000,0.000000,0.000000,0.011149,0.016458,0.333333,0.000000,23,5504,0,5,0,2908.000000,880.000000,0.000000,9.000000,6.000000,0.000000,323.000000,110.000000,0.000000,0.000000,0.000000,0.000000,0.010179,0.089704,0.266667,0.000000,21,30000,0,4,0,30000.000000,0.000000,0.000000,21.000000,0.000000,0.000000,1428.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.272419,0.477857,0.066667,0.000000,159811,562,1,0,159811.000000,159811.000000,159811.000000,562.000000,562.000000,562.000000,284.000000,284.000000,284.000000
a.b.c.d,1646972953,Multiverse2,SUE,350736,2587,23,8,0.713568,0.379017,0.304348,0.250000,1846,132935,2,7,2,115290.000000,1902.000000,205.000000,1699.000000,31.000000,3.000000,183.000000,68.000000,61.000000,1.000000,0.000000,0.000000,0.032470,0.118306,0.304348,0.250000,84,41494,1,7,2,30908.000000,1716.000000,276.000000,46.000000,6.000000,4.000000,671.000000,286.000000,69.000000,1.000000,0.000000,0.000000,0.011596,0.021991,0.217391,0.125000,30,7713,1,5,1,3799.000000,145.000000,145.000000,16.000000,2.000000,2.000000,474.000000,72.000000,72.000000,1.000000,0.000000,0.000000,0.242366,0.480686,0.173913,0.375000,168594,627,4,3,168361.000000,78.000000,76.000000,624.000000,1.000000,1.000000,269.000000,78.500000,76.000000
a.b.c.d,1646972973,Multiverse2,SUE,945966,12124,94,94,0.525734,0.479824,0.659574,0.659574,6374,453897,57,62,62,129947.000000,4468.000000,954.000000,2005.000000,59.000000,6.000000,159.000000,74.000000,61.000000,1.000000,1.000000,0.000000,0.002227,0.008612,0.053191,0.053191,27,8147,0,5,5,4596.000000,1012.000000,653.000000,10.000000,4.000000,3.000000,1149.000000,257.000000,101.000000,0.000000,0.000000,0.000000,0.440861,0.388599,0.180851,0.180851,5345,367601,11,17,17,139015.000000,1890.000000,74.000000,2216.000000,14.000000,1.000000,1306.000000,85.000000,62.000000,1.000000,1.000000,0.000000,0.031178,0.122965,0.106383,0.106383,116321,378,10,10,62287.000000,576.000000,76.000000,187.000000,3.000000,1.000000,386.000000,95.500000,76.000000
a.b.c.d,1646972993,Multiverse2,SUE,2068549,27570,166,72,0.975408,0.890926,0.801205,0.986111,26892,1842925,71,133,71,121752.000000,5267.000000,0.000000,1850.000000,72.000000,0.000000,229.000000,68.000000,0.000000,1.000000,1.000000,0.000000,0.002430,0.021169,0.036145,0.013889,67,43789,0,6,1,29892.000000,1879.000000,0.000000,37.000000,8.000000,0.000000,1027.000000,297.000000,0.000000,0.000000,0.000000,0.000000,0.005477,0.015628,0.102410,0.000000,151,32327,0,17,0,24239.000000,0.000000,0.000000,129.000000,0.000000,0.000000,1154.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016685,0.072277,0.060241,0.000000,149508,460,10,0,149508.000000,0.000000,0.000000,460.000000,0.000000,0.000000,325.000000,0.000000,0.000000
a.b.c.d,1646973013,Multiverse2,SUE,650974,8198,167,1,0.694194,0.561138,0.802395,1.000000,5691,365286,1,134,1,314652.000000,0.000000,0.000000,5020.000000,0.000000,0.000000,132.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.003415,0.008125,0.035928,0.000000,28,5289,0,6,0,2056.000000,758.000000,0.000000,8.000000,6.000000,0.000000,286.000000,108.000000,0.000000,0.000000,0.000000,0.000000,0.229202,0.184132,0.101796,0.000000,1879,119865,0,17,0,49536.000000,0.000000,0.000000,798.000000,0.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073189,0.246606,0.059880,0.000000,160534,600,10,0,160534.000000,0.000000,0.000000,600.000000,0.000000,0.000000,267.000000,0.000000,0.000000
a.b.c.d,1646973033,Multiverse2,SUE,807710,9363,96,96,0.386201,0.359107,0.583333,0.583333,3616,290054,49,56,56,71941.000000,2904.000000,205.000000,1093.000000,19.000000,3.000000,246.000000,110.500000,62.000000,1.000000,1.000000,0.000000,0.008224,0.045484,0.062500,0.062500,77,36738,1,6,6,30060.000000,1536.000000,719.000000,40.000000,7.000000,6.000000,751.000000,217.500000,102.000000,1.000000,0.000000,0.000000,0.559650,0.456236,0.260417,0.260417,5240,368506,15,25,25,86343.000000,2713.000000,134.000000,1310.000000,20.000000,2.000000,1185.000000,72.000000,60.000000,1.000000,1.000000,0.000000,0.045925,0.139174,0.093750,0.093750,112412,430,9,9,100624.000000,728.000000,76.000000,373.000000,5.000000,1.000000,269.000000,141.000000,76.000000
a.b.c.d,1646973053,Multiverse2,SUE,372783,3875,98,2,0.819613,0.540813,0.571429,0.000000,3176,201606,0,56,0,193790.000000,0.000000,0.000000,3114.000000,0.000000,0.000000,216.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006194,0.012868,0.071429,0.500000,24,4797,0,7,1,1996.000000,265.000000,0.000000,7.000000,4.000000,0.000000,286.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.000516,0.000389,0.265306,0.500000,2,145,0,26,1,145.000000,0.000000,0.000000,2.000000,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173677,0.445930,0.091837,0.000000,166235,673,9,0,166235.000000,0.000000,0.000000,673.000000,0.000000,0.000000,247.000000,0.000000,0.000000
a.b.c.d,1646973073,Multiverse2,SUE,304496,2663,101,3,0.014645,0.026966,0.554455,0.000000,39,8211,0,56,0,7180.000000,0.000000,0.000000,32.000000,0.000000,0.000000,249.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010514,0.018194,0.069307,0.000000,28,5540,0,7,0,2307.000000,637.000000,0.000000,8.000000,6.000000,0.000000,288.000000,106.000000,0.000000,0.000000,0.000000,0.000000,0.732632,0.414403,0.277228,0.666667,1951,126184,2,28,2,40587.000000,0.000000,0.000000,639.000000,0.000000,0.000000,72.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.242208,0.540437,0.099010,0.333333,164561,645,10,1,164473.000000,0.000000,0.000000,644.000000,0.000000,0.000000,255.000000,0.000000,0.000000
a.b.c.d,1646973093,Multiverse2,SUE,272570,1891,16,16,0.011105,0.016484,0.125000,0.125000,21,4493,0,2,2,4211.000000,2246.000000,282.000000,17.000000,10.000000,4.000000,247.000000,158.500000,70.000000,0.000000,0.000000,0.000000,0.015336,0.016796,0.312500,0.312500,29,4578,0,5,5,1716.000000,880.000000,180.000000,8.000000,6.000000,3.000000,286.000000,110.000000,60.000000,0.000000,0.000000,0.000000,0.641460,0.388678,0.437500,0.437500,1213,105942,3,7,7,47247.000000,10529.000000,145.000000,750.000000,22.000000,2.000000,1375.000000,68.000000,62.000000,1.000000,0.000000,0.000000,0.332099,0.578042,0.125000,0.125000,157557,628,2,2,157479.000000,78778.000000,78.000000,627.000000,314.000000,1.000000,251.000000,164.500000,78.000000
a.b.c.d,1646973113,Multiverse2,SUE,1388367,17604,180,164,0.447796,0.411237,0.400000,0.426829,7883,570948,65,72,70,37173.000000,6126.000000,576.000000,561.000000,88.000000,4.000000,259.000000,70.000000,65.000000,1.000000,1.000000,0.000000,0.001534,0.003601,0.027778,0.000000,27,5000,0,5,0,2194.000000,1084.000000,0.000000,11.000000,6.000000,0.000000,287.000000,98.000000,0.000000,0.000000,0.000000,0.000000,0.528232,0.498500,0.500000,0.506098,9299,692101,76,90,83,111280.000000,2568.000000,0.000000,1679.000000,25.000000,0.000000,162.000000,92.500000,0.000000,1.000000,1.000000,0.000000,0.022438,0.086662,0.072222,0.067073,120318,395,13,11,60511.000000,89.000000,0.000000,224.000000,1.000000,0.000000,426.000000,89.000000,0.000000
a.b.c.d,1646973133,Multiverse2,SUE,377799,3517,182,2,0.816889,0.543469,0.401099,0.500000,2873,205322,1,73,1,141916.000000,205.000000,0.000000,2250.000000,3.000000,0.000000,387.000000,61.000000,0.000000,1.000000,0.000000,0.000000,0.008246,0.014201,0.027473,0.000000,29,5365,0,5,0,2056.000000,880.000000,0.000000,8.000000,7.000000,0.000000,286.000000,110.000000,0.000000,0.000000,0.000000,0.000000,0.005971,0.016310,0.494505,0.000000,21,6162,0,90,0,5547.000000,0.000000,0.000000,12.000000,0.000000,0.000000,462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168894,0.426020,0.076923,0.500000,160950,594,14,1,160880.000000,0.000000,0.000000,593.000000,0.000000,0.000000,271.000000,0.000000,0.000000
a.b.c.d,1646973153,Multiverse2,SUE,588369,5775,71,71,0.090909,0.088718,0.084507,0.084507,525,52199,1,6,6,25696.000000,4552.000000,205.000000,419.000000,24.000000,3.000000,366.000000,128.500000,61.000000,1.000000,0.000000,0.000000,0.008831,0.027036,0.070423,0.070423,51,15907,1,5,5,11509.000000,886.000000,593.000000,27.000000,8.000000,3.000000,426.000000,257.000000,110.000000,1.000000,0.000000,0.000000,0.801212,0.628068,0.732394,0.732394,4627,369536,42,52,52,48431.000000,2389.000000,74.000000,763.000000,21.000000,1.000000,963.000000,98.000000,63.000000,1.000000,1.000000,0.000000,0.099048,0.256178,0.112676,0.112676,150727,572,8,8,150109.000000,89.000000,76.000000,565.000000,1.000000,1.000000,265.000000,89.000000,76.000000
a.b.c.d,1646973173,Multiverse2,SUE,1544068,19426,232,161,0.155101,0.138168,0.137931,0.161491,3013,213341,26,32,26,69899.000000,1877.000000,0.000000,1114.000000,16.000000,0.000000,239.000000,117.000000,0.000000,1.000000,1.000000,0.000000,0.000978,0.002401,0.021552,0.000000,19,3708,0,5,0,1722.000000,820.000000,0.000000,7.000000,6.000000,0.000000,287.000000,117.000000,0.000000,0.000000,0.000000,0.000000,0.817410,0.751356,0.767241,0.782609,15879,1160145,123,178,126,152492.000000,2419.000000,0.000000,2409.000000,23.000000,0.000000,170.000000,84.500000,0.000000,1.000000,1.000000,0.000000,0.026511,0.108074,0.073276,0.055901,166874,515,17,9,163326.000000,88.000000,0.000000,489.000000,1.000000,0.000000,334.000000,88.000000,0.000000
a.b.c.d,1646973193,Multiverse2,SUE,843940,9859,299,67,0.263617,0.217966,0.170569,0.283582,2599,183950,19,51,19,38357.000000,1673.000000,0.000000,630.000000,10.000000,0.000000,327.000000,68.000000,0.000000,1.000000,0.000000,0.000000,0.003246,0.006599,0.016722,0.000000,32,5569,0,5,0,2056.000000,1084.000000,0.000000,11.000000,7.000000,0.000000,286.000000,101.000000,0.000000,0.000000,0.000000,0.000000,0.681814,0.575681,0.715719,0.537313,6722,485840,33,214,36,99655.000000,0.000000,0.000000,1603.000000,0.000000,0.000000,1203.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.051324,0.199755,0.096990,0.179104,168581,506,29,12,94473.000000,0.000000,0.000000,371.000000,0.000000,0.000000,652.000000,0.000000,0.000000
a.b.c.d,1646973213,Multiverse2,SUE,508579,5919,32,32,0.004224,0.009295,0.093750,0.093750,25,4727,0,3,3,4385.000000,282.000000,60.000000,20.000000,4.000000,1.000000,219.000000,70.000000,60.000000,0.000000,0.000000,0.000000,0.007265,0.013866,0.187500,0.187500,43,7052,1,6,6,2128.000000,1115.000000,205.000000,9.000000,8.000000,3.000000,286.000000,130.000000,68.000000,1.000000,0.000000,0.000000,0.884102,0.666945,0.687500,0.687500,5233,339194,10,22,22,92810.000000,11163.000000,265.000000,1450.000000,148.000000,4.000000,113.000000,64.500000,60.000000,1.000000,0.000000,0.000000,0.104410,0.309895,0.031250,0.031250,157606,618,1,1,157606.000000,157606.000000,157606.000000,618.000000,618.000000,618.000000,255.000000,255.000000,255.000000
a.b.c.d,1646973233,Multiverse2,AT,682625,5238,174,142,0.002864,0.001502,0.045977,0.035211,15,1025,0,8,5,205.000000,205.000000,0.000000,3.000000,3.000000,0.000000,68.000000,68.000000,0.000000,0.000000,0.000000,0.000000,0.053265,0.132613,0.103448,0.084507,279,90525,12,18,12,37011.000000,1786.000000,0.000000,55.000000,10.000000,0.000000,672.000000,191.000000,0.000000,1.000000,1.000000,0.000000,0.845934,0.706339,0.494253,0.450704,4431,482165,53,86,64,175245.000000,1619.000000,0.000000,2884.000000,10.000000,0.000000,861.000000,120.500000,0.000000,1.000000,1.000000,0.000000,0.097938,0.159546,0.356322,0.429577,108910,513,62,61,33444.000000,80.000000,64.000000,125.000000,1.000000,1.000000,524.000000,80.000000,64.000000
a.b.c.d,1646973253,Multiverse2,AT,343736,4821,178,4,0.000415,0.000349,0.044944,0.000000,2,120,0,8,0,120.000000,0.000000,0.000000,2.000000,0.000000,0.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011616,0.080230,0.101124,0.000000,56,27578,0,18,0,23593.000000,0.000000,0.000000,28.000000,0.000000,0.000000,842.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.983406,0.902370,0.494382,0.500000,4741,310177,2,88,2,259271.000000,0.000000,0.000000,4310.000000,0.000000,0.000000,1053.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.004563,0.017051,0.359551,0.500000,5861,22,64,2,4961.000000,0.000000,0.000000,15.000000,0.000000,0.000000,330.000000,0.000000,0.000000
a.b.c.d,1646973273,Multiverse2,AT,516271,2683,80,80,0.002236,0.000786,0.025000,0.025000,6,406,0,2,2,205.000000,203.000000,201.000000,3.000000,3.000000,3.000000,68.000000,67.500000,67.000000,0.000000,0.000000,0.000000,0.464033,0.440683,0.675000,0.675000,1245,227512,49,54,54,33068.000000,2032.000000,593.000000,97.000000,17.000000,5.000000,1333.000000,109.000000,74.000000,1.000000,1.000000,0.000000,0.521059,0.546881,0.150000,0.150000,1398,282339,2,12,12,184116.000000,5633.000000,145.000000,508.000000,14.000000,2.000000,989.000000,68.000000,62.000000,1.000000,0.000000,0.000000,0.012672,0.011649,0.150000,0.150000,6014,34,12,12,3155.000000,90.000000,76.000000,12.000000,1.000000,1.000000,262.000000,90.000000,76.000000
a.b.c.d,1646973293,Multiverse2,AT,689634,8495,120,40,0.000000,0.000000,0.016667,0.000000,0,0,0,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021660,0.062720,0.466667,0.050000,184,43254,0,56,2,24142.000000,0.000000,0.000000,108.000000,0.000000,0.000000,689.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968805,0.889159,0.341667,0.725000,8230,613194,7,41,29,471011.000000,638.000000,0.000000,7827.000000,5.000000,0.000000,800.000000,99.000000,0.000000,1.000000,0.000000,0.000000,0.009535,0.048121,0.175000,0.225000,33186,81,21,9,6491.000000,0.000000,0.000000,15.000000,0.000000,0.000000,716.000000,0.000000,0.000000
a.b.c.d,1646973313,Multiverse2,AT,126099,342,135,15,0.032164,0.010111,0.029630,0.133333,11,1275,0,4,2,869.000000,203.000000,0.000000,5.000000,3.000000,0.000000,173.000000,67.500000,0.000000,0.000000,0.000000,0.000000,0.511696,0.375023,0.429630,0.133333,175,47290,2,58,2,23151.000000,0.000000,0.000000,71.000000,0.000000,0.000000,482.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400585,0.575595,0.362963,0.533333,137,72582,2,49,8,63914.000000,0.000000,0.000000,74.000000,0.000000,0.000000,863.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.055556,0.039271,0.177778,0.200000,4952,19,24,3,4208.000000,0.000000,0.000000,13.000000,0.000000,0.000000,323.000000,0.000000,0.000000
