a.b.c.d,1646972353,Multiverse2,MH,215439.1,1058.0,25.5,13.0,0.24075560000000001,0.17307840000000002,0.252582,0.1855714,466.3,56126.3,1.5,7.2,4.0,38818.4,1648.9,178.4,348.0,14.1,2.1,295.7,82.55,40.6,0.2,0.2,0.0,0.5885214999999999,0.6207812,0.1233836,0.1366905,134229.0,525.6,3.6,1.9,133928.9,49126.3,15878.0,523.0,190.9,61.9,245.3,109.9,57.3
a.b.c.d,1646972373,Multiverse2,MH,233135.5,1131.1,28.4,13.1,0.24184999999999998,0.1740102,0.28706479999999995,0.1855714,467.1,56291.2,1.5,8.2,4.0,38955.1,1648.9,178.4,348.4,14.1,2.1,329.8,82.55,40.6,0.2,0.2,0.0,0.6837335,0.7170194000000001,0.1302802,0.1366905,151259.7,595.2,3.8,1.9,150959.6,57641.6,15878.0,592.6,225.7,61.9,269.7,122.1,57.3
a.b.c.d,1646972393,Multiverse2,MH,216234.6,1080.2,26.4,11.1,0.1589587,0.090288,0.2737315,0.1722381,365.3,27118.3,0.7,7.4,3.2,22326.6,1020.1,141.8,319.8,5.5,1.9,298.6,85.8,41.3,0.1,0.1,0.0,0.7678691000000001,0.8013068999999999,0.1169469,0.12335720000000001,164303.0,650.3,3.2,1.3,164231.2,73850.7,32088.4,649.4,289.3,125.5,252.4,138.6,75.1
a.b.c.d,1646972413,Multiverse2,MH,197855.5,787.4,25.4,9.1,0.07852629999999998,0.04134890000000001,0.2550648,0.14023809999999998,72.1,8227.8,0.7,6.8,2.4,3800.8,1003.9,121.3,29.5,5.3,1.6,285.8,83.05,35.0,0.1,0.1,0.0,0.8421609999999999,0.8440071000000001,0.1289469,0.1553572,165241.8,652.4,3.3,1.3,165162.2,65797.6,32088.0,651.4,258.1,125.5,253.1,129.85,74.7
a.b.c.d,1646972433,Multiverse2,MH,197342.2,783.1,24.2,8.9,0.07980539999999998,0.0416573,0.2387685,0.14023809999999998,72.9,8275.8,0.7,6.2,2.4,3898.6,1098.3,149.5,30.1,5.9,2.0,242.9,96.55,42.0,0.1,0.1,0.0,0.8419186999999999,0.8436271,0.14153949999999998,0.1553572,164685.9,648.2,3.4,1.3,164606.3,57455.1,32088.0,647.2,225.8,125.5,254.0,117.0,74.7
a.b.c.d,1646972453,Multiverse2,MH,206768.7,926.1,23.2,10.6,0.13642909999999997,0.067454,0.24710180000000004,0.17523809999999998,212.3,16627.9,0.9,6.1,3.1,10871.3,1286.2,170.0,156.2,7.2,2.3,239.9,100.55,48.0,0.2,0.1,0.0,0.7867339,0.8158998000000001,0.14987279999999997,0.1703572,163862.8,645.8,3.5,1.6,163767.4,49021.6,32095.6,644.6,193.4,125.6,253.7,112.25,82.3
a.b.c.d,1646972473,Multiverse2,MH,252485.8,1547.9,26.2,11.6,0.224187,0.1278775,0.2916396,0.23514590000000002,848.6,58695.6,3.2,8.8,5.1,40741.0,1648.0,141.8,645.9,11.6,2.0,229.0,84.2,41.0,0.3,0.2,0.0,0.7149578000000001,0.763248,0.15043299999999998,0.1738902,160673.9,626.6,4.1,1.9,157597.9,49054.2,32088.0,613.6,193.6,125.5,257.9,115.7,74.7
a.b.c.d,1646972493,Multiverse2,MH,257922.2,1633.6,28.9,11.3,0.2762978,0.147051,0.3372889,0.26014590000000004,939.0,64520.9,3.3,11.6,5.2,45628.7,1277.3,125.6,727.7,11.0,1.8,195.2,63.7,32.9,0.4,0.2,0.0,0.6718468000000001,0.752301,0.14186159999999998,0.1417473,161239.5,624.7,4.4,1.6,158187.4,49046.4,32088.0,612.0,193.5,125.5,259.4,107.9,74.7
a.b.c.d,1646972513,Multiverse2,MH,254741.1,1596.2,25.9,11.1,0.24307669999999998,0.1325295,0.3253842,0.2125269,903.6,61587.4,2.6,10.6,4.5,45197.5,1070.5,125.6,720.6,8.7,1.7,204.1,71.45,33.2,0.3,0.1,0.0,0.7031940000000001,0.7671822,0.13114730000000002,0.1500806,161185.5,623.2,3.7,1.7,158133.4,65185.9,48227.5,610.5,256.3,188.3,259.9,133.5,100.3
a.b.c.d,1646972533,Multiverse2,MH,258196.8,1592.9,25.1,9.1,0.2287222,0.12438800000000001,0.29621749999999997,0.1708602,891.1,60159.1,2.6,9.8,3.5,44765.1,1277.7,121.3,715.6,11.7,1.6,190.3,72.1,33.8,0.3,0.1,0.0,0.7123296000000001,0.7591475000000001,0.14573060000000002,0.19591390000000003,162395.6,628.3,3.9,1.8,159327.7,49347.7,32388.7,615.4,194.9,126.9,259.8,116.0,82.2
a.b.c.d,1646972553,Multiverse2,MH,262494.9,1612.1,24.7,9.5,0.24569789999999997,0.1322016,0.2813365,0.2083602,906.5,62030.4,2.7,9.3,3.8,45746.4,1547.1,149.5,722.5,13.2,1.9,228.4,87.9,40.1,0.4,0.1,0.0,0.6925312000000001,0.7483568,0.15942100000000003,0.19591390000000003,163503.5,628.2,4.2,1.9,160428.1,40945.5,32380.5,615.2,162.0,126.8,261.5,106.75,74.0
a.b.c.d,1646972573,Multiverse2,MH,269101.6,1618.5,23.3,10.9,0.2521507,0.1337543,0.2735204,0.23502689999999998,911.7,62469.3,2.7,8.7,4.2,45966.9,1656.3,177.7,727.0,13.6,2.1,230.4,106.1,47.1,0.4,0.1,0.0,0.6755582000000001,0.7208703,0.15919110000000003,0.20258060000000003,163181.6,620.8,4.1,2.0,160106.2,49139.0,49089.3,607.8,189.4,189.0,263.9,121.35,100.8
a.b.c.d,1646972593,Multiverse2,MH,272156.7,1626.4,23.9,10.0,0.2575926,0.1330638,0.2785204,0.21502689999999997,916.2,62420.8,2.7,8.9,4.0,45930.4,1402.6,149.5,731.7,12.5,1.7,213.8,93.65,40.1,0.4,0.1,0.0,0.6701405000000001,0.7108157,0.16169110000000003,0.2925806,163989.9,623.8,4.2,2.0,160906.3,41434.1,32879.5,610.7,159.0,125.4,264.0,112.8,83.6
a.b.c.d,1646972613,Multiverse2,MH,272788.3,1635.3,24.0,9.5,0.26685739999999997,0.13885419999999998,0.29018710000000003,0.21502689999999997,923.6,63627.0,2.7,9.1,4.0,47108.4,1408.6,149.5,738.7,12.6,1.7,222.2,93.1,40.1,0.4,0.1,0.0,0.6606623,0.7069346999999999,0.1541911,0.25258060000000004,163715.5,624.4,4.1,1.8,160647.9,49819.4,32871.7,611.5,191.5,125.3,263.3,117.45,75.8
a.b.c.d,1646972633,Multiverse2,MH,273132.1,1638.4,23.7,10.7,0.26825129999999997,0.1403728,0.29352049999999996,0.23169359999999997,924.6,63892.8,2.7,9.1,4.2,47374.2,1541.5,149.5,739.7,13.1,1.7,225.8,94.9,40.1,0.4,0.1,0.0,0.6576923,0.7053596999999999,0.14252440000000002,0.26091390000000003,163771.8,625.3,3.9,1.9,160704.2,66004.9,49057.2,612.4,252.9,186.7,263.0,143.75,102.1
a.b.c.d,1646972653,Multiverse2,MH,264587.6,1505.7,23.2,9.0,0.2215694,0.11577009999999999,0.2785205,0.2300269,795.0,55849.7,2.5,8.7,3.6,40528.5,1773.4,145.2,620.6,18.1,1.6,215.8,96.0,40.7,0.3,0.1,0.0,0.7051586999999999,0.7309977,0.14085770000000003,0.27924720000000003,164849.8,629.5,3.8,1.7,161789.8,74565.9,49057.8,616.7,286.2,186.7,263.0,152.45,102.7
a.b.c.d,1646972673,Multiverse2,MH,220884.7,892.8,20.5,6.8,0.14772159999999998,0.062419199999999994,0.24886370000000002,0.20027779999999998,171.7,15536.0,0.4,6.4,1.7,11388.8,1574.5,165.7,134.3,14.2,1.9,233.7,95.85,47.5,0.3,0.0,0.0,0.7718442999999999,0.7855304,0.1420832,0.2899999000000001,169925.4,651.0,3.3,1.3,169845.3,74533.0,49057.8,650.0,286.0,186.7,260.8,148.7,102.7
a.b.c.d,1646972693,Multiverse2,MH,208529.2,792.6,16.2,7.6,0.093491,0.0418662,0.20916679999999999,0.19194450000000002,79.4,9254.2,0.3,3.5,1.8,6403.3,1728.9,193.9,51.1,14.5,2.2,298.0,146.1,54.5,0.2,0.0,0.0,0.8245803,0.8206128999999999,0.13041650000000002,0.27333320000000005,168665.6,647.5,2.3,1.3,168593.6,90612.6,65137.4,646.6,348.7,249.4,260.2,174.3,128.3
a.b.c.d,1646972713,Multiverse2,MH,209788.1,798.4,16.5,6.7,0.10099820000000001,0.043986000000000004,0.21250010000000003,0.20861110000000002,85.0,9646.5,0.3,3.6,1.7,6733.8,1751.4,181.9,56.5,14.5,2.1,297.8,138.3,54.4,0.2,0.0,0.0,0.8200323,0.8191305,0.1354165,0.2983332,169599.8,649.5,2.4,1.3,169519.6,83009.9,49006.1,648.5,318.3,186.7,260.9,165.95,110.9
a.b.c.d,1646972733,Multiverse2,MH,209920.0,816.2,17.1,7.0,0.1195978,0.052010600000000004,0.2363637,0.2800397,105.0,11417.0,0.6,4.2,2.2,6992.9,1712.6,186.2,59.2,13.7,2.2,302.5,137.75,54.4,0.3,0.0,0.0,0.8062161,0.8166454,0.1303029,0.2626189,169155.1,650.2,2.4,1.2,169082.9,83009.5,48998.5,649.3,318.3,186.6,260.0,165.55,103.3
a.b.c.d,1646972753,Multiverse2,MH,205112.3,809.9,16.7,8.2,0.1275493,0.05762280000000001,0.25553039999999994,0.2825397,110.6,12109.1,0.8,4.5,2.7,6805.9,1617.5,186.2,61.1,13.9,2.3,284.2,131.2,54.7,0.3,0.0,0.0,0.8019267000000001,0.8220658000000001,0.11946960000000002,0.24761890000000003,166584.5,642.0,2.1,1.2,166519.1,90680.4,49007.4,641.2,347.0,186.7,259.4,175.7,112.2
a.b.c.d,1646972773,Multiverse2,SUE,198395.1,808.4,17.3,6.8,0.13282259999999999,0.05938720000000001,0.2669589,0.255873,114.6,12252.5,0.8,4.9,2.3,6945.4,1516.4,158.0,62.6,13.6,2.1,256.2,116.4,47.7,0.3,0.0,0.0,0.8080467,0.8464193999999999,0.12708860000000002,0.34095220000000004,166249.1,645.6,2.3,1.2,166175.5,73979.8,32298.6,644.7,284.9,124.5,257.5,157.1,85.4
a.b.c.d,1646972793,Multiverse2,SUE,210715.5,930.0,18.6,7.5,0.1852569,0.08550550000000001,0.28333820000000004,0.305873,229.9,21082.8,1.2,5.7,2.7,12650.1,1667.7,158.0,156.3,14.7,2.1,265.7,121.8,47.7,0.4,0.0,0.0,0.755721,0.8154716999999998,0.13183000000000003,0.26595219999999997,166414.5,645.7,2.6,1.3,166333.9,65474.3,32290.4,644.7,251.7,124.4,257.7,147.85,77.2
a.b.c.d,1646972813,Multiverse2,SUE,301996.7,2221.2,28.0,18.5,0.2720982,0.1604387,0.3410655,0.3886003,1543.6,110444.4,9.5,14.4,11.8,30470.9,2322.9,178.5,453.1,24.2,2.4,273.8,125.3,53.9,0.5,0.1,0.0,0.6758889,0.7428642000000002,0.12569360000000002,0.2723158,158610.1,610.6,3.1,2.0,157081.0,57197.4,32298.0,602.9,219.8,124.5,264.0,150.2,84.8
a.b.c.d,1646972833,Multiverse2,SUE,630281.4,7173.1,46.7,26.2,0.3678178,0.2532111,0.41334350000000003,0.46856279999999995,6509.4,439658.8,18.1,31.9,20.2,48212.6,2785.4,150.3,731.4,33.2,2.0,264.1,116.8,46.9,0.6,0.1,0.0,0.5860227,0.6533665,0.12188290000000002,0.2662297,157386.9,597.5,3.9,2.1,155840.7,41011.9,16112.5,589.6,158.4,63.1,268.7,123.9,58.5
a.b.c.d,1646972853,Multiverse2,SUE,920333.3,11598.4,74.8,35.6,0.44669119999999995,0.3414562,0.48591109999999993,0.5352295,10952.4,734250.1,27.8,59.0,29.8,65195.1,2380.1,134.1,991.7,27.1,1.8,269.9,114.7,40.3,0.7,0.1,0.0,0.5112734999999999,0.5797369000000001,0.1115901,0.23289639999999995,155489.5,580.3,4.6,2.0,153951.5,32442.7,16104.3,572.5,125.0,63.0,273.7,107.0,50.3
a.b.c.d,1646972873,Multiverse2,SUE,1042307.0,13404.4,80.4,42.7,0.5272177,0.419132,0.5404944,0.5745351000000001,12784.1,859251.6,30.4,65.0,36.1,81466.2,2685.9,128.1,1238.7,33.4,1.7,257.2,113.4,39.7,0.7,0.1,0.0,0.44032160000000004,0.5163914000000001,0.09325680000000001,0.20206310000000002,152010.1,554.9,4.3,1.9,150488.6,39503.5,16111.9,547.3,145.7,63.1,281.4,120.2,57.9
a.b.c.d,1646972893,Multiverse2,SUE,1068479.2,13624.1,88.2,42.5,0.6022147999999999,0.4582818000000001,0.6049388000000001,0.6178684000000001,13002.2,876674.1,31.0,72.1,36.5,90652.5,2531.5,99.9,1365.2,33.1,1.4,184.7,63.15,32.7,0.8,0.1,0.0,0.367848,0.46102589999999993,0.0904791,0.2237298,152614.9,548.6,4.7,2.1,151069.5,23432.0,32.3,540.7,83.1,0.4,285.4,102.7,32.3
a.b.c.d,1646972913,Multiverse2,SUE,1082993.5,13790.9,95.9,42.4,0.6685743000000001,0.5042651,0.6642866000000002,0.5845351,13176.1,892088.1,31.0,79.1,36.4,101315.0,2457.7,83.7,1493.2,32.8,1.2,175.3,55.05,25.8,0.8,0.1,0.0,0.30311039999999995,0.41527100000000006,0.08366750000000002,0.24039650000000004,151328.2,539.3,5.1,2.1,149782.0,14895.2,24.1,531.4,50.7,0.3,287.5,85.45,24.1
a.b.c.d,1646972933,Multiverse2,SUE,1088034.5,13837.7,95.2,43.2,0.7013162,0.5329449,0.6612563,0.5464397999999999,13236.6,900362.8,30.7,78.8,36.4,107858.4,2954.1,154.8,1552.0,35.5,1.5,185.5,61.35,25.1,0.7,0.1,0.0,0.273014,0.3969255000000001,0.07669780000000001,0.2327775,150163.5,526.8,4.9,2.1,148625.1,30334.5,15471.2,519.0,105.4,55.1,290.9,105.75,52.2
a.b.c.d,1646972953,Multiverse2,SUE,1102381.5,13959.9,94.7,41.2,0.7467333999999999,0.5610347,0.6545896000000001,0.5064398,13361.1,911695.0,30.4,78.5,35.6,117466.9,3091.2,211.4,1663.6,37.6,1.4,185.8,60.7,26.6,0.6,0.1,0.0,0.2316471,0.3642925,0.07336450000000001,0.2227775,150787.6,525.3,4.8,1.9,149258.1,38637.1,31443.4,517.6,132.8,111.2,292.7,116.4,71.7
a.b.c.d,1646972973,Multiverse2,SUE,1119869.2,14140.6,94.9,41.9,0.8052697,0.5946875,0.6469292,0.5314398,13535.7,924241.3,30.6,78.4,35.8,128499.2,3273.3,231.9,1827.1,40.6,1.7,196.0,64.1,32.7,0.7,0.1,0.0,0.1715247,0.31925580000000003,0.07647010000000001,0.16027750000000002,151273.6,522.2,4.9,2.1,149729.0,38636.7,31451.0,514.3,132.8,111.3,294.7,116.05,79.3
a.b.c.d,1646972993,Multiverse2,SUE,1181756.1,15153.7,101.4,50.5,0.7965285,0.6142215,0.6715073,0.5473972,14050.9,960325.6,35.9,83.4,41.6,135330.3,3560.7,327.3,1927.2,45.3,2.3,194.3,62.7,38.8,0.7,0.2,0.0,0.1411252,0.2789939,0.069867,0.14591579999999998,145714.0,493.2,5.4,2.9,138781.2,38686.7,31458.6,466.4,133.0,111.4,307.6,118.0,86.9
a.b.c.d,1646973013,Multiverse2,SUE,1276507.4,16539.9,107.0,46.7,0.7976803,0.6225103,0.6689005,0.563281,15418.8,1054034.1,34.7,87.6,39.6,128490.5,3418.1,306.8,1808.2,42.8,2.0,192.6,62.5,32.6,0.7,0.2,0.0,0.1405906,0.27820870000000003,0.06952749999999999,0.13955220000000002,151682.1,509.0,5.7,2.2,146197.8,38570.1,31451.0,488.9,132.3,111.3,308.1,102.8,79.3
a.b.c.d,1646973033,Multiverse2,SUE,996069.9,12340.2,103.8,37.9,0.7681256999999999,0.5832158000000001,0.6601952999999999,0.5666518,11019.9,760893.6,26.2,83.3,31.1,141787.5,2728.3,306.8,2030.1,32.7,2.0,191.9,55.7,32.6,0.7,0.2,0.0,0.1469473,0.29853910000000006,0.0709929,0.137305,152773.2,520.7,5.8,2.0,147306.0,38570.1,31451.0,500.8,132.3,111.3,303.8,102.8,79.3
a.b.c.d,1646973053,Multiverse2,SUE,764961.2,8763.0,83.8,37.8,0.7079177999999999,0.5242023,0.625961,0.5249851,6920.9,493849.8,21.4,61.5,27.0,130983.2,2998.2,327.3,1868.1,34.3,2.3,201.5,60.75,38.8,0.7,0.3,0.0,0.15043869999999998,0.30756970000000006,0.0773274,0.14668,148773.4,514.0,5.8,2.9,142127.4,38642.9,31458.6,488.4,132.8,111.4,300.1,116.9,86.9
a.b.c.d,1646973073,Multiverse2,SUE,656141.1,7252.9,85.6,30.0,0.6925404000000001,0.4911644,0.5993538999999999,0.44123509999999994,5391.4,386730.7,18.6,60.4,20.3,132940.0,2454.6,312.8,1927.4,27.1,2.1,203.9,53.85,32.6,0.6,0.3,0.0,0.1656142,0.3424864000000001,0.0840111,0.14418000000000003,151260.0,539.7,6.5,2.7,144621.6,31574.5,31451.0,514.2,112.0,111.3,290.8,96.1,79.3
a.b.c.d,1646973093,Multiverse2,SUE,643294.5,7231.4,86.7,29.3,0.6179799000000001,0.45290729999999996,0.5736882999999999,0.3812351,5176.5,369820.4,18.0,58.7,19.7,124191.0,2454.6,312.8,1803.7,27.1,2.1,207.8,53.85,32.6,0.5,0.3,0.0,0.1702381,0.35799460000000005,0.08835650000000002,0.1475133,151031.7,547.8,7.0,2.5,144408.4,31566.4,31451.0,522.5,111.9,111.3,286.7,88.0,79.3
a.b.c.d,1646973113,Multiverse2,SUE,637891.5,7179.9,79.1,30.7,0.5441942999999999,0.40584500000000007,0.5068404999999999,0.3937351,4998.4,354360.8,18.0,51.6,19.9,113544.7,2679.2,341.0,1671.6,28.1,2.5,217.3,69.7,39.6,0.5,0.3,0.0,0.1803807,0.3674614,0.09433480000000001,0.11001330000000001,151000.4,555.1,6.6,2.6,144378.3,39444.2,31458.8,529.8,143.3,111.4,283.4,104.45,87.1
a.b.c.d,1646973133,Multiverse2,SUE,749658.4,8793.8,95.6,45.6,0.5294517000000001,0.4081494,0.5135072,0.40308469999999996,5699.5,400947.3,24.5,58.3,26.4,110012.6,2602.7,307.0,1659.7,31.7,2.3,220.2,63.5,40.0,0.6,0.4,0.0,0.1452184,0.31906359999999995,0.09489030000000001,0.1100539,147585.1,539.8,7.8,3.6,134982.3,24006.0,16011.7,497.4,88.6,56.6,297.9,85.25,59.0
a.b.c.d,1646973153,Multiverse2,SUE,753995.0,8939.2,112.3,45.8,0.5405153,0.42089809999999994,0.5202838000000001,0.45308469999999995,5841.1,407567.7,24.6,65.1,26.5,113785.2,2311.8,222.2,1764.1,28.2,2.0,230.7,61.0,31.9,0.7,0.4,0.0,0.1348659,0.3138799,0.0959159,0.1600539,147699.0,543.0,9.1,3.7,135089.2,8024.9,30.6,500.5,32.4,0.4,296.6,56.85,30.6
a.b.c.d,1646973173,Multiverse2,SUE,777758.3,9258.0,117.1,52.1,0.4782494,0.39186819999999994,0.4982997000000001,0.4365354,5709.0,399494.1,24.5,65.0,26.9,104825.8,2576.8,222.2,1636.1,27.5,2.0,249.0,67.05,31.9,0.7,0.4,0.0,0.1205341,0.29142909999999994,0.0897922,0.13382149999999998,145912.3,537.5,9.5,4.2,133264.0,8026.0,30.6,494.6,32.4,0.4,296.2,57.9,30.6
a.b.c.d,1646973193,Multiverse2,SUE,837568.5,9988.2,130.9,58.8,0.4411861,0.3577026,0.4461354,0.3867271,5372.9,375438.5,21.4,62.0,23.3,98821.0,2317.7,126.8,1547.0,23.2,1.4,257.0,71.35,25.8,0.7,0.4,0.0,0.12006739999999998,0.28994,0.08648149999999999,0.1287733,150967.6,551.2,10.2,4.1,143367.9,7977.2,23.0,524.8,32.2,0.3,291.0,57.15,23.0
a.b.c.d,1646973213,Multiverse2,SUE,715107.6,8217.1,144.2,58.3,0.37000700000000003,0.2904066,0.38307179999999996,0.3164742,2943.6,209541.0,16.2,53.8,18.1,90481.5,1958.3,126.8,1425.0,17.0,1.4,266.8,71.35,25.8,0.7,0.3,0.0,0.12353129999999998,0.30268780000000006,0.0901564,0.1466837,152874.9,555.8,12.1,5.3,137864.4,7977.2,23.0,515.9,32.2,0.3,323.7,57.15,23.0
a.b.c.d,1646973233,Multiverse2,AT,700868.1,7989.2,130.7,61.4,0.30101,0.2352223,0.31220729999999997,0.22584920000000003,2377.0,173485.1,16.1,40.7,18.3,59454.8,1986.5,132.8,925.0,17.4,1.5,275.5,78.35,31.8,0.6,0.3,0.0,0.12665339999999997,0.30901670000000003,0.0872934,0.1498087,152582.1,557.6,11.2,5.4,137571.6,23737.8,15783.6,517.7,94.0,62.1,322.5,82.65,48.5
a.b.c.d,1646973253,Multiverse2,AT,688359.6,7576.7,138.5,66.0,0.2626763,0.19946180000000002,0.25847169999999997,0.17103700000000002,2016.9,144582.2,11.2,35.9,13.2,52281.2,1716.6,112.3,816.0,15.8,1.2,257.7,74.1,25.6,0.5,0.2,0.0,0.13185469999999996,0.3110539,0.11355060000000002,0.1833914,152231.9,565.9,16.5,10.6,130853.6,23673.0,15782.4,492.9,93.6,62.1,348.0,76.55,47.3
a.b.c.d,1646973273,Multiverse2,AT,685454.9,7671.3,146.5,66.2,0.1807565,0.14541540000000003,0.20582320000000004,0.17103700000000002,1699.5,124433.6,11.2,31.1,13.2,32914.2,1716.6,112.3,504.8,15.8,1.2,242.1,74.1,25.6,0.5,0.2,0.0,0.11494330000000001,0.268166,0.140322,0.2333914,136194.5,500.8,22.0,10.8,114726.2,23673.0,15782.4,427.1,93.6,62.1,356.3,76.55,47.3
a.b.c.d,1646973293,Multiverse2,AT,706632.4,7673.3,144.4,73.9,0.17951559999999997,0.1427974,0.1528777,0.173537,1696.2,123653.1,11.2,25.7,13.4,32216.7,1736.9,132.4,501.9,16.1,1.5,224.0,80.85,32.3,0.5,0.2,0.0,0.0919897,0.21528719999999998,0.145421,0.21505809999999997,120339.8,439.7,22.2,11.9,98594.4,23682.0,15790.0,363.9,93.7,62.2,357.0,85.55,54.9
a.b.c.d,1646973313,Multiverse2,AT,748338.8,8333.7,154.8,76.3,0.17840509999999998,0.14114900000000002,0.1420444,0.161037,1694.1,123203.8,11.2,25.7,13.2,31795.6,1512.3,104.2,500.2,15.1,1.1,199.3,65.0,25.3,0.5,0.2,0.0,0.05973329999999999,0.1622951,0.150421,0.22505809999999998,107902.7,385.0,24.1,12.6,83495.6,15804.2,15782.2,302.7,62.3,62.1,403.5,69.1,47.1
a.b.c.d,1646973333,Multiverse2,AT,622112.0,6607.5,150.3,61.4,0.13684190000000002,0.1010364,0.1050074,0.13168739999999998,906.9,66236.5,4.7,18.9,6.4,28165.2,920.0,46.6,444.6,6.6,0.7,190.7,64.75,18.8,0.4,0.1,0.0,0.06304509999999999,0.157556,0.1609766,0.2383508,96366.1,347.4,25.2,11.8,77865.3,15795.3,15782.2,281.6,62.2,62.1,393.2,60.2,47.1
a.b.c.d,1646973354,Multiverse2,AT,650593.5,7041.2,137.4,66.5,0.05525490000000001,0.046769500000000006,0.0705579,0.0873478,620.4,45757.3,4.6,11.9,6.6,13994.1,920.0,58.6,219.9,6.6,0.9,158.8,65.45,24.8,0.3,0.1,0.0,0.0479,0.12248250000000001,0.183473,0.21853949999999997,85259.6,301.7,25.4,13.3,62796.5,16109.3,15789.5,224.8,62.9,62.2,418.4,92.95,54.4
a.b.c.d,1646973374,Multiverse2,AT,597018.9,6480.6,136.6,60.4,0.046164,0.0378977,0.06686909999999999,0.07889710000000001,567.9,40537.4,4.5,11.6,6.0,11424.5,464.8,38.1,178.0,4.2,0.6,122.2,52.6,18.7,0.2,0.1,0.0,0.03799519999999999,0.0968647,0.1976022,0.2072719,70186.9,244.5,26.2,12.5,47785.6,16100.4,15781.9,168.3,62.8,62.1,391.9,84.05,46.8
a.b.c.d,1646973394,Multiverse2,AT,531402.4,5575.8,125.1,49.7,0.0307792,0.024265699999999998,0.0582042,0.0683036,267.9,19367.4,1.9,9.0,3.7,4537.6,297.4,38.1,67.0,2.9,0.6,124.0,47.65,18.7,0.1,0.0,0.0,0.036654599999999996,0.09205440000000001,0.2227532,0.24242249999999999,58824.3,206.6,28.3,13.8,32374.4,16099.2,15781.9,121.8,62.8,62.1,457.2,82.85,46.8
a.b.c.d,1646973414,Multiverse2,AT,489171.9,4938.7,100.5,48.3,0.006481699999999998,0.0054186,0.054354799999999995,0.05315289999999999,15.2,2216.0,0.3,4.6,2.5,1240.0,315.4,58.6,6.2,3.1,0.9,115.7,55.55,25.5,0.1,0.0,0.0,0.0394924,0.09724640000000001,0.23003530000000003,0.24149320000000002,52577.7,183.8,26.3,13.5,32911.0,16117.8,15789.5,108.5,62.9,62.2,433.9,97.15,54.4
a.b.c.d,1646973434,Multiverse2,AT,505527.0,5130.0,107.6,50.1,0.006059299999999999,0.0044891,0.0517759,0.043777899999999995,12.7,1743.3,0.3,5.0,2.2,801.5,287.2,52.6,4.2,2.7,0.8,93.8,48.55,19.5,0.1,0.0,0.0,0.031222000000000007,0.0747389,0.2511821,0.2703682,42518.1,139.0,28.7,15.0,18446.5,365.1,28.9,50.9,1.2,0.4,480.0,79.55,28.9
