a.b.c.d,1646972353,Multiverse2,MH,215439.1,1058.0,0.24075560000000001,0.17307840000000002,466.3,56126.3,0.5885214999999999,0.6207812,134229.0,525.6
a.b.c.d,1646972373,Multiverse2,MH,233135.5,1131.1,0.24184999999999998,0.1740102,467.1,56291.2,0.6837335,0.7170194000000001,151259.7,595.2
a.b.c.d,1646972393,Multiverse2,MH,216234.6,1080.2,0.1589587,0.090288,365.3,27118.3,0.7678691000000001,0.8013068999999999,164303.0,650.3
a.b.c.d,1646972413,Multiverse2,MH,197855.5,787.4,0.07852629999999998,0.04134890000000001,72.1,8227.8,0.8421609999999999,0.8440071000000001,165241.8,652.4
a.b.c.d,1646972433,Multiverse2,MH,197342.2,783.1,0.07980539999999998,0.0416573,72.9,8275.8,0.8419186999999999,0.8436271,164685.9,648.2
a.b.c.d,1646972453,Multiverse2,MH,206768.7,926.1,0.13642909999999997,0.067454,212.3,16627.9,0.7867339,0.8158998000000001,163862.8,645.8
a.b.c.d,1646972473,Multiverse2,MH,252485.8,1547.9,0.224187,0.1278775,848.6,58695.6,0.7149578000000001,0.763248,160673.9,626.6
a.b.c.d,1646972493,Multiverse2,MH,257922.2,1633.6,0.2762978,0.147051,939.0,64520.9,0.6718468000000001,0.752301,161239.5,624.7
a.b.c.d,1646972513,Multiverse2,MH,254741.1,1596.2,0.24307669999999998,0.1325295,903.6,61587.4,0.7031940000000001,0.7671822,161185.5,623.2
a.b.c.d,1646972533,Multiverse2,MH,258196.8,1592.9,0.2287222,0.12438800000000001,891.1,60159.1,0.7123296000000001,0.7591475000000001,162395.6,628.3
a.b.c.d,1646972553,Multiverse2,MH,262494.9,1612.1,0.24569789999999997,0.1322016,906.5,62030.4,0.6925312000000001,0.7483568,163503.5,628.2
a.b.c.d,1646972573,Multiverse2,MH,269101.6,1618.5,0.2521507,0.1337543,911.7,62469.3,0.6755582000000001,0.7208703,163181.6,620.8
a.b.c.d,1646972593,Multiverse2,MH,272156.7,1626.4,0.2575926,0.1330638,916.2,62420.8,0.6701405000000001,0.7108157,163989.9,623.8
a.b.c.d,1646972613,Multiverse2,MH,272788.3,1635.3,0.26685739999999997,0.13885419999999998,923.6,63627.0,0.6606623,0.7069346999999999,163715.5,624.4
a.b.c.d,1646972633,Multiverse2,MH,273132.1,1638.4,0.26825129999999997,0.1403728,924.6,63892.8,0.6576923,0.7053596999999999,163771.8,625.3
a.b.c.d,1646972653,Multiverse2,MH,264587.6,1505.7,0.2215694,0.11577009999999999,795.0,55849.7,0.7051586999999999,0.7309977,164849.8,629.5
a.b.c.d,1646972673,Multiverse2,MH,220884.7,892.8,0.14772159999999998,0.062419199999999994,171.7,15536.0,0.7718442999999999,0.7855304,169925.4,651.0
a.b.c.d,1646972693,Multiverse2,MH,208529.2,792.6,0.093491,0.0418662,79.4,9254.2,0.8245803,0.8206128999999999,168665.6,647.5
a.b.c.d,1646972713,Multiverse2,MH,209788.1,798.4,0.10099820000000001,0.043986000000000004,85.0,9646.5,0.8200323,0.8191305,169599.8,649.5
a.b.c.d,1646972733,Multiverse2,MH,209920.0,816.2,0.1195978,0.052010600000000004,105.0,11417.0,0.8062161,0.8166454,169155.1,650.2
a.b.c.d,1646972753,Multiverse2,MH,205112.3,809.9,0.1275493,0.05762280000000001,110.6,12109.1,0.8019267000000001,0.8220658000000001,166584.5,642.0
a.b.c.d,1646972773,Multiverse2,SUE,198395.1,808.4,0.13282259999999999,0.05938720000000001,114.6,12252.5,0.8080467,0.8464193999999999,166249.1,645.6
a.b.c.d,1646972793,Multiverse2,SUE,210715.5,930.0,0.1852569,0.08550550000000001,229.9,21082.8,0.755721,0.8154716999999998,166414.5,645.7
a.b.c.d,1646972813,Multiverse2,SUE,301996.7,2221.2,0.2720982,0.1604387,1543.6,110444.4,0.6758889,0.7428642000000002,158610.1,610.6
a.b.c.d,1646972833,Multiverse2,SUE,630281.4,7173.1,0.3678178,0.2532111,6509.4,439658.8,0.5860227,0.6533665,157386.9,597.5
a.b.c.d,1646972853,Multiverse2,SUE,920333.3,11598.4,0.44669119999999995,0.3414562,10952.4,734250.1,0.5112734999999999,0.5797369000000001,155489.5,580.3
a.b.c.d,1646972873,Multiverse2,SUE,1042307.0,13404.4,0.5272177,0.419132,12784.1,859251.6,0.44032160000000004,0.5163914000000001,152010.1,554.9
a.b.c.d,1646972893,Multiverse2,SUE,1068479.2,13624.1,0.6022147999999999,0.4582818000000001,13002.2,876674.1,0.367848,0.46102589999999993,152614.9,548.6
a.b.c.d,1646972913,Multiverse2,SUE,1082993.5,13790.9,0.6685743000000001,0.5042651,13176.1,892088.1,0.30311039999999995,0.41527100000000006,151328.2,539.3
a.b.c.d,1646972933,Multiverse2,SUE,1088034.5,13837.7,0.7013162,0.5329449,13236.6,900362.8,0.273014,0.3969255000000001,150163.5,526.8
a.b.c.d,1646972953,Multiverse2,SUE,1102381.5,13959.9,0.7467333999999999,0.5610347,13361.1,911695.0,0.2316471,0.3642925,150787.6,525.3
a.b.c.d,1646972973,Multiverse2,SUE,1119869.2,14140.6,0.8052697,0.5946875,13535.7,924241.3,0.1715247,0.31925580000000003,151273.6,522.2
a.b.c.d,1646972993,Multiverse2,SUE,1181756.1,15153.7,0.7965285,0.6142215,14050.9,960325.6,0.1411252,0.2789939,145714.0,493.2
a.b.c.d,1646973013,Multiverse2,SUE,1276507.4,16539.9,0.7976803,0.6225103,15418.8,1054034.1,0.1405906,0.27820870000000003,151682.1,509.0
a.b.c.d,1646973033,Multiverse2,SUE,996069.9,12340.2,0.7681256999999999,0.5832158000000001,11019.9,760893.6,0.1469473,0.29853910000000006,152773.2,520.7
a.b.c.d,1646973053,Multiverse2,SUE,764961.2,8763.0,0.7079177999999999,0.5242023,6920.9,493849.8,0.15043869999999998,0.30756970000000006,148773.4,514.0
a.b.c.d,1646973073,Multiverse2,SUE,656141.1,7252.9,0.6925404000000001,0.4911644,5391.4,386730.7,0.1656142,0.3424864000000001,151260.0,539.7
a.b.c.d,1646973093,Multiverse2,SUE,643294.5,7231.4,0.6179799000000001,0.45290729999999996,5176.5,369820.4,0.1702381,0.35799460000000005,151031.7,547.8
a.b.c.d,1646973113,Multiverse2,SUE,637891.5,7179.9,0.5441942999999999,0.40584500000000007,4998.4,354360.8,0.1803807,0.3674614,151000.4,555.1
a.b.c.d,1646973133,Multiverse2,SUE,749658.4,8793.8,0.5294517000000001,0.4081494,5699.5,400947.3,0.1452184,0.31906359999999995,147585.1,539.8
a.b.c.d,1646973153,Multiverse2,SUE,753995.0,8939.2,0.5405153,0.42089809999999994,5841.1,407567.7,0.1348659,0.3138799,147699.0,543.0
a.b.c.d,1646973173,Multiverse2,SUE,777758.3,9258.0,0.4782494,0.39186819999999994,5709.0,399494.1,0.1205341,0.29142909999999994,145912.3,537.5
a.b.c.d,1646973193,Multiverse2,SUE,837568.5,9988.2,0.4411861,0.3577026,5372.9,375438.5,0.12006739999999998,0.28994,150967.6,551.2
a.b.c.d,1646973213,Multiverse2,SUE,715107.6,8217.1,0.37000700000000003,0.2904066,2943.6,209541.0,0.12353129999999998,0.30268780000000006,152874.9,555.8
a.b.c.d,1646973233,Multiverse2,AT,700868.1,7989.2,0.30101,0.2352223,2377.0,173485.1,0.12665339999999997,0.30901670000000003,152582.1,557.6
a.b.c.d,1646973253,Multiverse2,AT,688359.6,7576.7,0.2626763,0.19946180000000002,2016.9,144582.2,0.13185469999999996,0.3110539,152231.9,565.9
a.b.c.d,1646973273,Multiverse2,AT,685454.9,7671.3,0.1807565,0.14541540000000003,1699.5,124433.6,0.11494330000000001,0.268166,136194.5,500.8
a.b.c.d,1646973293,Multiverse2,AT,706632.4,7673.3,0.17951559999999997,0.1427974,1696.2,123653.1,0.0919897,0.21528719999999998,120339.8,439.7
a.b.c.d,1646973313,Multiverse2,AT,748338.8,8333.7,0.17840509999999998,0.14114900000000002,1694.1,123203.8,0.05973329999999999,0.1622951,107902.7,385.0
a.b.c.d,1646973333,Multiverse2,AT,622112.0,6607.5,0.13684190000000002,0.1010364,906.9,66236.5,0.06304509999999999,0.157556,96366.1,347.4
a.b.c.d,1646973354,Multiverse2,AT,650593.5,7041.2,0.05525490000000001,0.046769500000000006,620.4,45757.3,0.0479,0.12248250000000001,85259.6,301.7
a.b.c.d,1646973374,Multiverse2,AT,597018.9,6480.6,0.046164,0.0378977,567.9,40537.4,0.03799519999999999,0.0968647,70186.9,244.5
a.b.c.d,1646973394,Multiverse2,AT,531402.4,5575.8,0.0307792,0.024265699999999998,267.9,19367.4,0.036654599999999996,0.09205440000000001,58824.3,206.6
a.b.c.d,1646973414,Multiverse2,AT,489171.9,4938.7,0.006481699999999998,0.0054186,15.2,2216.0,0.0394924,0.09724640000000001,52577.7,183.8
a.b.c.d,1646973434,Multiverse2,AT,505527.0,5130.0,0.006059299999999999,0.0044891,12.7,1743.3,0.031222000000000007,0.0747389,42518.1,139.0
a.b.c.d,1646973454,Multiverse2,SUE,479299.5,4900.1,0.0222411,0.0149729,59.6,6110.8,0.039257400000000005,0.0999167,48917.1,140.1
a.b.c.d,1646973474,Multiverse2,SUE,513412.9,5021.3,0.1001708,0.06615630000000002,529.8,41176.7,0.0433925,0.1118206,57651.4,165.6
a.b.c.d,1646973494,Multiverse2,SUE,507728.5,5186.6,0.18894629999999998,0.132184,915.1,71507.1,0.051511799999999996,0.1418996,71404.3,202.9
a.b.c.d,1646973514,Multiverse2,SUE,560114.2,5771.5,0.2851259,0.21443859999999998,2294.7,171322.3,0.0536049,0.14956609999999998,83228.4,238.5
a.b.c.d,1646973534,Multiverse2,SUE,585149.1,6054.0,0.3675742,0.273087,2564.9,193653.5,0.060963699999999996,0.1830986,96834.8,277.5
a.b.c.d,1646973554,Multiverse2,SUE,580494.1,5942.5,0.4596967,0.34722099999999995,3185.6,239321.1,0.06610469999999999,0.1998739,106819.0,310.2
a.b.c.d,1646973574,Multiverse2,SUE,648833.2,6677.1,0.5521651000000001,0.4220274999999999,3880.5,294379.7,0.0729044,0.2207576,122189.7,361.3
a.b.c.d,1646973594,Multiverse2,SUE,591698.1,5834.5,0.6190992000000001,0.46868680000000007,4010.1,309044.2,0.1026902,0.26607400000000003,133108.3,408.4
a.b.c.d,1646973614,Multiverse2,SUE,634684.7,6449.6,0.7115261,0.5474889000000001,4913.7,377412.2,0.0998865,0.2585187,137493.6,430.4
a.b.c.d,1646973634,Multiverse2,SUE,655766.9,6610.6,0.8045255000000001,0.6219117,5791.8,443124.0,0.10356209999999999,0.26829699999999995,147915.6,468.6
a.b.c.d,1646973654,Multiverse2,SUE,672026.8,6879.4,0.8767547,0.6823453,6242.5,480082.8,0.0961114,0.25417979999999996,146374.1,474.6
a.b.c.d,1646973674,Multiverse2,SUE,626159.0,6413.9,0.8480578000000001,0.653989,5840.0,450176.1,0.13890750000000002,0.3148931,153864.8,512.2
a.b.c.d,1646973694,Multiverse2,SUE,624122.0,6320.8,0.8398223,0.6484685000000001,5729.1,446405.7,0.1469953,0.32103020000000004,155922.9,531.0
a.b.c.d,1646973714,Multiverse2,SUE,528445.6,5006.3,0.7855943,0.5886210000000001,4399.8,352343.0,0.1967427,0.3733616999999999,157418.7,550.6
a.b.c.d,1646973734,Multiverse2,SUE,518604.5,4948.9,0.7645266,0.5749939000000002,4296.0,342683.0,0.2007585,0.37526519999999997,154261.5,553.6
a.b.c.d,1646973754,Multiverse2,SUE,506349.8,4816.9,0.7258361000000001,0.5413548,3964.6,316986.8,0.20219579999999998,0.38256539999999994,154885.9,552.3
a.b.c.d,1646973774,Multiverse2,SUE,472834.2,4469.6,0.704768,0.5198974,3558.3,283313.6,0.2041789,0.3850538,148884.1,536.7
a.b.c.d,1646973794,Multiverse2,SUE,558508.7,5734.2,0.7341533,0.5586639,4835.3,368931.7,0.17628850000000001,0.3472365,148475.7,522.8
a.b.c.d,1646973814,Multiverse2,SUE,505862.3,5101.5,0.7142093,0.5324389,4171.4,317368.3,0.1785193,0.3569578,142363.3,497.5
a.b.c.d,1646973834,Multiverse2,SUE,452941.0,4446.3,0.7000334,0.5051749,3521.1,268338.4,0.1919465,0.3824798,141727.8,498.0
a.b.c.d,1646973854,Multiverse2,SUE,431051.9,4202.0,0.6589491,0.4678865,3173.6,239207.2,0.19840220000000003,0.3968967,141063.0,493.2
a.b.c.d,1646973874,Multiverse2,SUE,431894.4,4249.9,0.6811341,0.4867159000000001,3238.4,243817.5,0.1774013,0.37794039999999995,137241.7,476.9
a.b.c.d,1646973894,Multiverse2,SUE,450022.5,4374.7,0.6881418,0.47734940000000003,3371.8,248990.2,0.16637449999999998,0.35858730000000005,132012.7,447.4
a.b.c.d,1646973914,Multiverse2,SUE,473907.4,4655.0,0.7296235,0.5045976999999999,3655.4,267845.7,0.1268489,0.3258147,131251.2,437.2
a.b.c.d,1646973934,Multiverse2,SPE,481877.1,4705.2,0.7461897000000001,0.5130281,3739.1,274530.2,0.1274954,0.3302984,135992.3,447.7
a.b.c.d,1646973954,Multiverse2,SPE,484317.9,4744.4,0.7838793000000001,0.5414037,3979.1,290217.0,0.1266758,0.32273319999999994,132845.5,446.2
a.b.c.d,1646973974,Multiverse2,SPE,555771.1,5406.5,0.8028476000000001,0.544265,4654.1,331528.1,0.12413890000000001,0.31886369999999997,145229.6,477.3
a.b.c.d,1646973994,Multiverse2,SPE,477666.7,4194.6,0.7710661,0.4872706,3406.5,242306.2,0.1548983,0.37528789999999995,156821.1,514.7
a.b.c.d,1646974014,Multiverse2,SPE,481301.8,3982.6,0.7143881,0.4367076,3180.9,226051.8,0.22753459999999998,0.44178649999999997,181846.5,585.6
a.b.c.d,1646974034,Multiverse2,SPE,489190.5,3806.1,0.6405424000000001,0.39046670000000006,2958.7,209767.0,0.2994612,0.4956287,208593.9,632.5
a.b.c.d,1646974054,Multiverse2,SPE,498695.8,3594.7,0.5995648,0.3584625,2814.2,198284.3,0.3696363,0.5444493,234946.2,672.0
a.b.c.d,1646974074,Multiverse2,SPE,524219.0,3524.4,0.5404971999999999,0.3197494,2695.8,189961.7,0.4285183,0.5850788,268979.7,721.4
a.b.c.d,1646974094,Multiverse2,SPE,513314.5,3164.9,0.45697919999999986,0.2691777000000001,2291.9,158519.5,0.5145094,0.6654015999999999,308082.3,789.2
a.b.c.d,1646974114,Multiverse2,SPE,510210.8,2871.7,0.3796207,0.22063200000000002,1964.5,134427.0,0.5891849,0.724305,334450.9,830.2
a.b.c.d,1646974134,Multiverse2,SPE,520209.8,2675.7,0.3033914,0.1677339,1718.9,115660.0,0.6638549,0.7777304,363289.2,880.5
a.b.c.d,1646974154,Multiverse2,SPE,514637.0,2210.2,0.21234089999999992,0.09881840000000001,1189.0,79965.0,0.7523727,0.8522766,396404.6,947.9
a.b.c.d,1646974174,Multiverse2,SPE,455692.3,1292.8,0.13862780000000002,0.046705800000000006,250.2,19423.7,0.8256433,0.9222241999999999,421697.3,999.7
a.b.c.d,1646974194,Multiverse2,SPE,470436.1,1197.5,0.0902818,0.0234649,114.8,11099.9,0.8706426,0.9402879000000001,441755.0,1036.0
a.b.c.d,1646974214,Multiverse2,SPE,479343.3,1193.4,0.074411,0.019008599999999997,95.8,9534.6,0.8858305,0.9447384,452117.6,1050.2
a.b.c.d,1646974234,Multiverse2,SPE,467306.0,1208.1,0.11526649999999998,0.0333277,148.5,13895.3,0.8462028,0.9300761,435787.9,1013.2
a.b.c.d,1646974254,Multiverse2,SPE,441376.8,1172.4,0.11382030000000001,0.0332487,145.1,13419.3,0.8478331000000001,0.9236553000000001,411103.1,983.3
a.b.c.d,1646974274,Multiverse2,SPE,409968.0,1128.9,0.10629649999999999,0.0334605,134.3,12521.1,0.8524115,0.9215116999999999,380575.3,949.5
a.b.c.d,1646974294,Multiverse2,SPE,377848.5,1101.1,0.11486369999999999,0.040885599999999994,139.8,13724.6,0.8438190999999999,0.9123613,347246.1,917.1
a.b.c.d,1646974314,Multiverse2,SPE,352521.2,1073.6,0.11633610000000001,0.0420332,139.3,13686.0,0.8406551,0.9015402,321927.1,890.4
a.b.c.d,1646974334,Multiverse2,SPE,324102.3,1030.5,0.11367489999999998,0.042563199999999995,135.3,13333.3,0.8414482,0.8989002000000001,293825.3,851.2
a.b.c.d,1646974354,Multiverse2,SPE,324740.5,1347.3,0.2005509,0.1000229,511.5,40257.9,0.7571527,0.8396204,266677.2,790.9
a.b.c.d,1646974374,Multiverse2,SPE,313447.3,1463.6,0.26021520000000004,0.1323498,689.1,53146.5,0.6960751000000001,0.7912638000000001,236603.6,721.4
a.b.c.d,1646974394,Multiverse2,SPE,345822.7,2022.8,0.3328977,0.1741641,1297.7,90991.1,0.627591,0.7554024000000001,234124.5,675.5
a.b.c.d,1646974414,Multiverse2,SPE,343395.6,2394.2,0.41712760000000004,0.23313110000000004,1714.9,116109.9,0.5456275,0.6966279,206690.0,630.4
a.b.c.d,1646974434,Multiverse2,SPE,358237.1,2782.8,0.4578782,0.27628949999999997,2103.2,138253.0,0.5066958,0.6497802,197421.6,630.0
a.b.c.d,1646974454,Multiverse2,SPE,391109.9,3350.4,0.5417482,0.34151999999999993,2668.5,173287.9,0.4284490999999999,0.5979209,197569.4,633.2
a.b.c.d,1646974474,Multiverse2,SPE,403247.9,3558.8,0.6123352,0.38152590000000003,2876.5,185562.5,0.3621125999999999,0.5588019,197337.3,634.5
a.b.c.d,1646974494,Multiverse2,SPE,426509.2,3927.9,0.6837017000000001,0.42690529999999993,3242.9,206622.7,0.2928493,0.5088353000000001,196965.0,634.3
a.b.c.d,1646974514,Multiverse2,SPE,445994.6,4309.1,0.7628921,0.48678509999999997,3636.5,231380.9,0.2204202,0.4637581,194269.9,623.8
a.b.c.d,1646974534,Multiverse2,SPE,498923.3,4418.0,0.8034526,0.49326159999999997,3711.7,237041.4,0.1827067,0.4597524,241542.2,657.5
a.b.c.d,1646974554,Multiverse2,HS,472369.0,4087.5,0.7678266,0.4565848999999999,3387.7,214327.4,0.21445540000000002,0.48247809999999997,235719.1,651.1
a.b.c.d,1646974576,Multiverse2,HS,444686.6,3872.2,0.7075389,0.4245827999999999,3193.3,199885.9,0.2529303,0.5028015,227111.2,630.6
